Batch_Name	Plate_Name	Well_Count	Images_per_site	Sites_per_well_Median	Sites_per_well_mad
2021_04_17_Batch1	BR00121328	384	8	9	0.000
2021_04_17_Batch1	BR00121329	384	8	9	0.000
2021_04_17_Batch1	BR00121330	384	8	9	0.000
2021_04_17_Batch1	BR00121331	384	8	9	0.000
2021_04_17_Batch1	BR00121332	384	8	9	0.000
